price,baths,land_size,beds,house_size,published_date,lon,lat,city,district,sqft_per_bed,house_land_ratio,baths_per_bed,price_per_house_size
27500000,2,12.0,4,2800.0,2021-11-06 08:07:00,79.894797,7.053406,kandana,gampaha,700.0,0.857055402509948,0.5,9821.42857142857
46000000,2,20.0,3,2750.0,2021-11-06 08:04:00,79.954618877,6.904072342,malabe,colombo,916.6666666666666,0.5050505050505051,0.6666666666666666,16727.272727272728
23000000,2,6.6,3,1600.0,2021-11-06 08:04:00,79.880242,6.838232,dehiwala,colombo,533.3333333333334,0.8904471714389071,0.6666666666666666,14375.0
20500000,3,10.0,3,2000.0,2021-11-06 08:02:00,79.843249,7.206416,negombo,gampaha,666.6666666666666,0.7346189164370982,1.0,10250.0
22500000,3,11.0,5,2800.0,2021-11-06 08:01:00,79.894797,7.053406,kandana,gampaha,560.0,0.9349695300108523,0.6,8035.714285714285
26500000,2,13.5,5,2800.0,2021-11-06 07:53:00,79.894797,7.053406,kandana,gampaha,560.0,0.7618270244532871,0.4,9464.285714285714
13800000,2,10.2,3,1800.0,2021-11-06 07:52:00,80.005841693,6.84848797,homagama,colombo,600.0,0.6481931615621455,0.6666666666666666,7666.666666666667
5800000,1,6.0,2,900.0,2021-11-06 07:41:00,79.922703356,6.801843915,piliyandala,colombo,450.0,0.5509641873278237,0.5,6444.444444444444
43500000,3,10.6,4,3200.0,2021-11-06 07:26:00,79.923272,6.851146,maharagama,colombo,800.0,1.1088587417918465,0.75,13593.75
20500000,2,10.0,3,1600.0,2021-11-06 07:25:00,79.843249,7.206416,negombo,gampaha,533.3333333333334,0.5876951331496786,0.6666666666666666,12812.5
28500000,4,7.5,4,2932.0,2021-11-06 07:23:00,79.922703356,6.801843915,piliyandala,colombo,733.0,1.4359351086623815,1.0,9720.327421555252
26500000,2,39.0,4,2880.0,2021-11-08 11:03:00,80.625828,7.295044,kandy city,kandy,720.0,0.27124390760754397,0.5,9201.388888888889
27000000,4,10.0,5,2789.0,2021-11-06 07:22:00,79.922703356,6.801843915,piliyandala,colombo,557.8,1.0244260789715334,0.8,9680.88920760129
21500000,3,9.5,3,2875.0,2021-11-06 07:20:00,79.922703356,6.801843915,piliyandala,colombo,958.3333333333334,1.1115944130298199,1.0,7478.260869565217
25500000,4,6.0,4,2875.0,2021-11-06 07:20:00,79.922703356,6.801843915,piliyandala,colombo,718.75,1.7600244872972146,1.0,8869.565217391304
23500000,4,14.0,4,2850.0,2021-11-06 07:18:00,79.922703356,6.801843915,piliyandala,colombo,712.5,0.7477371113734751,1.0,8245.61403508772
13000000,2,11.0,4,2750.0,2021-11-06 07:18:00,79.843249,7.206416,negombo,gampaha,687.5,0.9182736455463728,0.5,4727.272727272727
25500000,4,7.5,4,2875.0,2021-11-06 07:15:00,79.922703356,6.801843915,piliyandala,colombo,718.75,1.4080195898377716,1.0,8869.565217391304
9900000,2,10.0,3,1400.0,2021-11-06 07:13:00,79.843249,7.206416,negombo,gampaha,466.6666666666667,0.5142332415059688,0.6666666666666666,7071.428571428572
28500000,4,8.0,4,2985.0,2021-11-06 07:12:00,79.922703356,6.801843915,piliyandala,colombo,746.25,1.3705234159779613,1.0,9547.738693467336
29500000,4,8.0,4,3200.0,2021-11-06 07:11:00,79.922703356,6.801843915,piliyandala,colombo,800.0,1.4692378328741964,1.0,9218.75
65000000,3,6.85,5,3000.0,2021-11-07 20:51:00,80.01667,6.86667,colombo 6,colombo,600.0,1.6086545615410912,0.6,21666.666666666668
21000000,2,6.5,3,2200.0,2021-11-11 21:57:00,79.989929153,6.877246442,athurugiriya,colombo,733.3333333333334,1.2432012432012431,0.6666666666666666,9545.454545454546
27000000,4,19.0,4,3452.0,2021-11-06 07:02:00,79.922703356,6.801843915,piliyandala,colombo,863.0,0.6673432893528587,1.0,7821.552723059096
11000000,3,13.0,3,1800.0,2021-11-06 07:00:00,79.843249,7.206416,negombo,gampaha,600.0,0.5085823267641449,1.0,6111.111111111111
25500000,4,7.5,4,2875.0,2021-11-06 06:59:00,79.922703356,6.801843915,piliyandala,colombo,718.75,1.4080195898377716,1.0,8869.565217391304
14000000,2,8.0,3,1500.0,2021-11-06 06:59:00,79.922703356,6.801843915,piliyandala,colombo,500.0,0.6887052341597796,0.6666666666666666,9333.333333333334
33500000,4,16.0,5,3120.0,2021-11-06 06:58:00,79.922703356,6.801843915,piliyandala,colombo,624.0,0.7162534435261708,0.8,10737.179487179486
33000000,4,10.0,4,3142.0,2021-11-06 06:57:00,79.922703356,6.801843915,piliyandala,colombo,785.5,1.1540863177226812,1.0,10502.864417568428
14000000,2,8.0,3,1574.0,2021-11-06 06:56:00,79.922703356,6.801843915,piliyandala,colombo,524.6666666666666,0.7226813590449954,0.6666666666666666,8894.53621346887
58500000,3,13.0,4,2800.0,2021-11-06 06:53:00,79.866418,6.842919,mount lavinia,colombo,700.0,0.7911280638553366,0.75,20892.85714285714
28500000,4,8.5,4,2850.0,2021-11-16 21:49:00,79.922703356,6.801843915,piliyandala,colombo,712.5,1.2315670069680766,1.0,10000.0
24800000,4,6.5,4,2550.0,2021-11-13 22:14:00,79.922703356,6.801843915,piliyandala,colombo,637.5,1.4409832591650773,1.0,9725.490196078432
34000000,4,8.5,4,3500.0,2021-11-16 21:50:00,79.922703356,6.801843915,piliyandala,colombo,875.0,1.5124507103116729,1.0,9714.285714285714
85000000,5,20.0,6,5000.0,2021-11-06 06:35:00,79.913892,6.897711,battaramulla,colombo,833.3333333333334,0.9182736455463728,0.8333333333333334,17000.0
21500000,4,9.0,4,2560.0,2021-11-15 15:27:00,79.922703356,6.801843915,piliyandala,colombo,640.0,1.0447913478216508,1.0,8398.4375
14000000,2,10.0,3,1508.0,2021-11-16 21:50:00,79.922703356,6.801843915,piliyandala,colombo,502.6666666666667,0.5539026629935722,0.6666666666666666,9283.819628647216
14000000,2,10.0,3,1500.0,2021-11-16 21:50:00,79.922703356,6.801843915,piliyandala,colombo,500.0,0.5509641873278237,0.6666666666666666,9333.333333333334
18500000,3,8.5,3,1600.0,2021-11-15 15:30:00,79.922703356,6.801843915,piliyandala,colombo,533.3333333333334,0.6914060389996219,1.0,11562.5
33000000,4,10.0,4,3580.0,2021-11-15 15:30:00,79.922703356,6.801843915,piliyandala,colombo,895.0,1.314967860422406,1.0,9217.877094972067
24800000,3,6.0,4,2400.0,2021-11-06 06:04:00,79.922703356,6.801843915,piliyandala,colombo,600.0,1.4692378328741964,0.75,10333.333333333334
28500000,4,8.0,4,3400.0,2021-11-06 06:03:00,79.922703356,6.801843915,piliyandala,colombo,850.0,1.5610651974288339,1.0,8382.35294117647
4400000,2,15.5,3,1500.0,2021-11-06 14:12:00,79.909164319,6.903166337,kotte,colombo,500.0,0.3554607660179508,0.6666666666666666,2933.3333333333335
19500000,1,9.0,3,1550.0,2021-11-06 19:58:00,79.922703356,6.801843915,piliyandala,colombo,516.6666666666666,0.6325885113763902,0.3333333333333333,12580.645161290322
46000000,4,10.33,4,2700.0,2021-11-06 00:22:00,79.874891471,6.81773117,ratmalana,colombo,675.0,0.9600537630107286,1.0,17037.037037037036
36700000,5,11.5,5,3900.0,2021-11-07 08:13:00,79.922703356,6.801843915,piliyandala,colombo,780.0,1.24565816265421,1.0,9410.25641025641
36700000,5,11.5,5,3900.0,2021-11-05 22:59:00,79.922703356,6.801843915,piliyandala,colombo,780.0,1.24565816265421,1.0,9410.25641025641
30500000,4,8.0,4,3200.0,2021-11-05 22:58:00,79.922703356,6.801843915,piliyandala,colombo,800.0,1.4692378328741964,1.0,9531.25
41000000,4,6.1,5,2300.0,2021-11-14 17:22:00,79.880242,6.838232,dehiwala,colombo,460.0,1.3849373014797755,0.8,17826.08695652174
33500000,4,7.06,4,3445.0,2021-11-05 22:32:00,80.01667,6.86667,talawatugoda,colombo,861.25,1.7923244809672831,1.0,9724.238026124818
12000000,2,10.0,3,2000.0,2021-11-05 22:32:00,79.961310821,7.068212768,ganemulla,gampaha,666.6666666666666,0.7346189164370982,0.6666666666666666,6000.0
36700000,5,11.5,5,3900.0,2021-11-05 22:29:00,79.922703356,6.801843915,piliyandala,colombo,780.0,1.24565816265421,1.0,9410.25641025641
26500000,3,6.5,4,2750.0,2021-11-05 22:22:00,79.880242,6.838232,dehiwala,colombo,687.5,1.5540015540015542,0.75,9636.363636363636
22400000,2,16.0,3,2000.0,2021-11-05 22:22:00,79.913892,6.897711,battaramulla,colombo,666.6666666666666,0.4591368227731864,0.6666666666666666,11200.0
17000000,2,12.8,3,1800.0,2021-11-05 22:18:00,79.945297,6.834129,pannipitiya,colombo,600.0,0.5165289256198347,0.6666666666666666,9444.444444444445
16800000,1,15.5,3,1000.0,2021-11-12 14:16:00,79.922703356,6.801843915,piliyandala,colombo,333.3333333333333,0.23697384401196717,0.3333333333333333,16800.0
75000000,4,11.0,5,4000.0,2021-11-05 22:17:00,80.01667,6.86667,talawatugoda,colombo,800.0,1.3356707571583604,0.8,18750.0
16500000,3,10.0,3,2000.0,2021-11-05 22:17:00,80.01667,6.86667,talawatugoda,colombo,666.6666666666666,0.7346189164370982,1.0,8250.0
55000000,3,12.0,5,2500.0,2021-11-05 22:11:00,79.913892,6.897711,battaramulla,colombo,500.0,0.7652280379553107,0.6,22000.0
28500000,4,7.5,4,2784.0,2021-11-05 22:03:00,79.922703356,6.801843915,piliyandala,colombo,696.0,1.3634527089072543,1.0,10237.068965517241
49500000,4,10.12,4,2675.0,2021-11-05 22:02:00,79.954618877,6.904072342,malabe,colombo,668.75,0.9709019770104931,1.0,18504.672897196262
9900000,1,10.0,3,1325.0,2021-11-05 22:01:00,79.843249,7.206416,negombo,gampaha,441.6666666666667,0.4866850321395776,0.3333333333333333,7471.698113207547
12500000,2,7.0,3,1275.0,2021-11-05 22:00:00,79.951267289,7.001966103,kadawatha,gampaha,425.0,0.6690279417552145,0.6666666666666666,9803.921568627451
18500000,3,10.0,3,1800.0,2021-11-05 21:59:00,79.989929153,6.877246442,athurugiriya,colombo,600.0,0.6611570247933884,1.0,10277.777777777777
120000000,4,10.0,4,2500.0,2021-11-05 21:58:00,80.01667,6.86667,colombo 5,colombo,625.0,0.9182736455463728,1.0,48000.0
29500000,3,20.0,4,2500.0,2021-11-05 21:58:00,79.843249,7.206416,negombo,gampaha,625.0,0.4591368227731864,0.75,11800.0
12500000,2,7.2,3,1275.0,2021-11-05 21:57:00,79.951267289,7.001966103,kadawatha,gampaha,425.0,0.6504438322620141,0.6666666666666666,9803.921568627451
14000000,2,8.0,3,1854.0,2021-11-05 21:56:00,79.922703356,6.801843915,piliyandala,colombo,618.0,0.8512396694214877,0.6666666666666666,7551.240560949299
19000000,3,8.0,3,2100.0,2021-11-05 21:53:00,79.989929153,6.877246442,athurugiriya,colombo,700.0,0.9641873278236914,1.0,9047.619047619048
90000000,9,12.0,9,5000.0,2021-11-05 21:53:00,79.887192082,6.886982359,nawala,colombo,555.5555555555555,1.5304560759106214,1.0,18000.0
25000000,3,7.0,4,2000.0,2021-11-05 21:52:00,79.989929153,6.877246442,athurugiriya,colombo,500.0,1.0494555949101403,0.75,12500.0
35000000,3,10.0,4,2750.0,2021-11-05 21:52:00,79.989929153,6.877246442,athurugiriya,colombo,687.5,1.0101010101010102,0.75,12727.272727272728
22500000,3,7.9,3,2400.0,2021-11-05 21:52:00,79.888881,6.790527,moratuwa,colombo,800.0,1.1158768350943264,1.0,9375.0
14800000,2,7.0,2,1400.0,2021-11-05 21:51:00,79.989929153,6.877246442,athurugiriya,colombo,700.0,0.7346189164370982,1.0,10571.42857142857
20500000,4,6.0,4,2100.0,2021-11-05 21:51:00,79.989929153,6.877246442,athurugiriya,colombo,525.0,1.285583103764922,1.0,9761.904761904761
9000000,1,27.4,3,2000.0,2021-11-05 22:02:00,79.961310821,7.068212768,ganemulla,gampaha,666.6666666666666,0.26810909359018187,0.3333333333333333,4500.0
31500000,4,10.0,5,3300.0,2021-11-05 21:50:00,79.989929153,6.877246442,athurugiriya,colombo,660.0,1.2121212121212122,0.8,9545.454545454546
25000000,3,10.0,4,2900.0,2021-11-05 21:48:00,79.989929153,6.877246442,athurugiriya,colombo,725.0,1.0651974288337924,0.75,8620.689655172413
28500000,4,7.7,5,2500.0,2021-11-05 21:40:00,79.922703356,6.801843915,piliyandala,colombo,500.0,1.1925631760342503,0.8,11400.0
12000000,2,9.5,3,1200.0,2021-11-05 21:39:00,80.005841693,6.84848797,homagama,colombo,400.0,0.4639698419602726,0.6666666666666666,10000.0
8900000,1,10.0,3,1200.0,2021-11-05 21:39:00,79.916392,7.031163,ragama,gampaha,400.0,0.44077134986225897,0.3333333333333333,7416.666666666667
65000000,4,10.0,5,4000.0,2021-11-05 21:38:00,79.954618877,6.904072342,malabe,colombo,800.0,1.4692378328741964,0.8,16250.0
20500000,2,10.0,3,1600.0,2021-11-05 21:37:00,79.843249,7.206416,negombo,gampaha,533.3333333333334,0.5876951331496786,0.6666666666666666,12812.5
8900000,1,15.0,3,1500.0,2021-11-05 21:35:00,80.005841693,6.84848797,homagama,colombo,500.0,0.3673094582185491,0.3333333333333333,5933.333333333333
100000000,4,10.0,4,4000.0,2021-11-05 21:33:00,80.01667,6.86667,talawatugoda,colombo,1000.0,1.4692378328741964,1.0,25000.0
52500000,3,12.2,5,3000.0,2021-11-05 21:32:00,79.913892,6.897711,battaramulla,colombo,600.0,0.9032199792259406,0.6,17500.0
26500000,3,10.5,4,3150.0,2021-11-05 21:32:00,79.843249,7.206416,negombo,gampaha,787.5,1.1019283746556474,0.75,8412.698412698413
19500000,2,10.0,2,1500.0,2021-11-05 21:30:00,79.894797,7.053406,kandana,gampaha,750.0,0.5509641873278237,1.0,13000.0
33000000,4,10.0,4,3850.0,2021-11-05 21:29:00,79.922703356,6.801843915,piliyandala,colombo,962.5,1.4141414141414141,1.0,8571.42857142857
37000000,3,11.0,4,2380.0,2021-11-06 19:22:00,79.951267289,7.001966103,kadawatha,gampaha,595.0,0.7947241005092245,0.75,15546.218487394957
29000000,2,12.5,3,2800.0,2021-11-07 22:38:00,79.883006,6.9889,wattala,gampaha,933.3333333333334,0.82277318640955,0.6666666666666666,10357.142857142857
38500000,2,7.5,5,2500.0,2021-11-12 14:16:00,79.887192082,6.886982359,nawala,colombo,500.0,1.224364860728497,0.4,15400.0
48000000,3,11.7,5,2100.0,2021-11-05 21:23:00,79.896217547,6.909504175,rajagiriya,colombo,420.0,0.6592733865461139,0.6,22857.14285714286
29500000,4,8.0,4,3200.0,2021-11-05 21:21:00,79.922703356,6.801843915,piliyandala,colombo,800.0,1.4692378328741964,1.0,9218.75
36700000,5,11.5,5,3900.0,2021-11-08 06:35:00,79.922703356,6.801843915,piliyandala,colombo,780.0,1.24565816265421,1.0,9410.25641025641
19500000,3,8.0,3,1520.0,2021-11-12 14:16:00,79.9652344733477,6.8413884190132,kottawa,colombo,506.6666666666667,0.6978879706152433,1.0,12828.947368421053
18500000,3,7.0,5,3121.0,2021-11-05 21:16:00,79.922703356,6.801843915,piliyandala,colombo,624.2,1.637675455857274,0.6,5927.587311759052
19500000,2,22.0,4,1400.0,2021-11-05 21:15:00,80.009171823,9.664925571,jaffna city,jaffna,350.0,0.23374238250271306,0.5,13928.57142857143
32500000,3,23.6,8,2500.0,2021-11-12 14:16:00,79.888881,6.790527,moratuwa,colombo,312.5,0.389099002350158,0.375,13000.0
48000000,3,11.7,5,3000.0,2021-11-05 21:10:00,79.909164319,6.903166337,kotte,colombo,600.0,0.9418191236373055,0.6,16000.0
51000000,4,10.0,4,3500.0,2021-11-05 21:03:00,80.01667,6.86667,talawatugoda,colombo,875.0,1.285583103764922,1.0,14571.42857142857
12000000,1,9.82,2,1900.0,2021-11-05 21:03:00,79.945297,6.834129,pannipitiya,colombo,950.0,0.7106802144758079,0.5,6315.789473684211
120000000,4,40.0,4,2500.0,2021-11-05 20:56:00,79.893438,6.877014,nugegoda,colombo,625.0,0.2295684113865932,1.0,48000.0
31000000,3,7.2,5,3000.0,2021-11-05 20:38:00,79.866418,6.842919,mount lavinia,colombo,600.0,1.5304560759106212,0.6,10333.333333333334
12000000,1,6.87,3,1300.0,2021-11-05 20:37:00,79.951267289,7.001966103,kadawatha,gampaha,433.3333333333333,0.6950542877498018,0.3333333333333333,9230.76923076923
19500000,2,11.75,4,2000.0,2021-11-05 20:34:00,79.951267289,7.001966103,kadawatha,gampaha,500.0,0.6252075884571049,0.5,9750.0
34500000,2,12.0,4,2300.0,2021-11-05 20:33:00,79.951267289,7.001966103,kadawatha,gampaha,575.0,0.7040097949188858,0.5,15000.0
6600000,2,25.0,3,2000.0,2021-11-15 16:06:00,80.366868,7.486218,kurunegala city,kurunegala,666.6666666666666,0.2938475665748393,0.6666666666666666,3300.0
36000000,3,7.8,4,3600.0,2021-11-05 20:18:00,79.954618877,6.904072342,malabe,colombo,900.0,1.6952744225471499,0.75,10000.0
66000000,3,11.7,5,3000.0,2021-11-16 16:20:00,79.909164319,6.903166337,kotte,colombo,600.0,0.9418191236373055,0.6,22000.0
6800000,1,13.5,3,1400.0,2021-11-08 11:38:00,80.0,7.13333,delgoda,gampaha,466.6666666666667,0.38091351222664355,0.3333333333333333,4857.142857142857
16000000,2,7.5,3,1500.0,2021-11-05 20:10:00,79.9652344733477,6.8413884190132,kottawa,colombo,500.0,0.7346189164370982,0.6666666666666666,10666.666666666666
115000000,4,22.0,5,4800.0,2021-11-05 20:07:00,80.01667,6.86667,talawatugoda,colombo,960.0,0.8014024542950163,0.8,23958.333333333332
42000000,3,10.0,4,3000.0,2021-11-05 20:06:00,80.01667,6.86667,talawatugoda,colombo,750.0,1.1019283746556474,0.75,14000.0
7600000,2,16.0,3,1500.0,2021-11-05 20:04:00,79.894797,7.053406,kandana,gampaha,500.0,0.3443526170798898,0.6666666666666666,5066.666666666667
6500000,1,6.5,2,1500.0,2021-11-05 20:03:00,79.922703356,6.801843915,piliyandala,colombo,750.0,0.8476372112735749,0.5,4333.333333333333
12000000,2,6.7,3,1200.0,2021-11-11 20:22:00,79.951267289,7.001966103,kadawatha,gampaha,400.0,0.6578676863615806,0.6666666666666666,10000.0
48000000,3,10.1,4,2675.0,2021-11-13 22:27:00,79.954618877,6.904072342,malabe,colombo,668.75,0.9728245551827911,0.75,17943.92523364486
13500000,2,10.0,4,2000.0,2021-11-12 14:16:00,79.940788569,6.795683175,kesbewa,colombo,500.0,0.7346189164370982,0.5,6750.0
15000000,1,6.25,3,1200.0,2021-11-05 19:28:00,79.927390767,6.978059805,kiribathgoda,gampaha,400.0,0.7052341597796143,0.3333333333333333,12500.0
49500000,4,10.0,4,3000.0,2021-11-05 18:46:00,80.01667,6.86667,talawatugoda,colombo,750.0,1.1019283746556474,1.0,16500.0
35000000,3,9.0,4,2500.0,2021-11-06 08:06:00,79.893438,6.877014,nugegoda,colombo,625.0,1.0203040506070808,0.75,14000.0
85000000,3,16.5,3,3000.0,2021-11-16 16:20:00,79.913892,6.897711,battaramulla,colombo,1000.0,0.6678353785791802,1.0,28333.333333333332
49000000,4,11.5,5,3500.0,2021-11-15 11:25:00,79.923272,6.851146,maharagama,colombo,700.0,1.117898351099932,0.8,14000.0
13500000,1,9.0,2,1905.0,2021-11-05 18:01:00,79.925719835,6.936019221,angoda,colombo,952.5,0.7774716865625956,0.5,7086.614173228347
44000000,3,19.5,5,3000.0,2021-11-05 17:57:00,79.888881,6.790527,moratuwa,colombo,600.0,0.5650914741823833,0.6,14666.666666666666
25500000,4,6.0,4,2863.0,2021-11-05 17:32:00,79.922703356,6.801843915,piliyandala,colombo,715.75,1.7526782981328437,1.0,8906.741180579811
17500000,3,12.5,3,1785.0,2021-11-05 17:27:00,79.922703356,6.801843915,piliyandala,colombo,595.0,0.5245179063360882,1.0,9803.921568627451
7500000,1,11.5,3,2000.0,2021-11-05 17:06:00,79.916392,7.031163,ragama,gampaha,666.6666666666666,0.6387990577713898,0.3333333333333333,3750.0
14200000,2,12.0,4,1502.0,2021-11-06 11:46:00,80.005841693,6.84848797,homagama,colombo,375.5,0.45974900520355066,0.5,9454.061251664447
41000000,2,40.0,3,2000.0,2021-11-05 20:02:00,80.0,7.13333,ja-ela,gampaha,666.6666666666666,0.18365472910927455,0.6666666666666666,20500.0
12500000,2,7.0,3,1275.0,2021-11-05 16:34:00,79.951267289,7.001966103,kadawatha,gampaha,425.0,0.6690279417552145,0.6666666666666666,9803.921568627451
29000000,4,10.5,4,2600.0,2021-11-05 16:09:00,79.989929153,6.877246442,athurugiriya,colombo,650.0,0.909528182255455,1.0,11153.846153846154
70000000,1,160.0,3,915.0,2021-11-05 16:06:00,80.366868,7.486218,kurunegala city,kurunegala,305.0,0.02100550964187328,0.3333333333333333,76502.73224043715
6500000,1,24.0,3,2100.0,2021-11-05 16:05:00,80.095662754,7.143816121,nittambuwa,gampaha,700.0,0.3213957759412305,0.3333333333333333,3095.2380952380954
13000000,1,6.0,2,1200.0,2021-11-12 14:16:00,79.945297,6.834129,pannipitiya,colombo,600.0,0.7346189164370982,0.5,10833.333333333334
52000000,4,13.0,5,3600.0,2021-11-12 14:16:00,79.893438,6.877014,nugegoda,colombo,720.0,1.0171646535282899,0.8,14444.444444444445
45000000,3,8.0,4,3500.0,2021-11-12 14:16:00,79.893438,6.877014,nugegoda,colombo,875.0,1.6069788797061524,0.75,12857.142857142857
28500000,3,25.0,4,3300.0,2021-11-08 12:37:00,80.161904767,6.291884875,elpitiya,galle,825.0,0.48484848484848486,0.75,8636.363636363636
4000000,1,13.0,3,2200.0,2021-11-05 19:13:00,80.223192,6.043279,galle city,galle,733.3333333333334,0.6216006216006216,0.3333333333333333,1818.1818181818182
29500000,3,20.0,4,2500.0,2021-11-05 15:46:00,79.843249,7.206416,negombo,gampaha,625.0,0.4591368227731864,0.75,11800.0
8880000,1,9.0,2,980.0,2021-11-15 19:02:00,80.046030739,6.844108529,meegoda,colombo,490.0,0.3999591878379757,0.5,9061.224489795919
17500000,2,11.0,4,3000.0,2021-11-05 15:43:00,79.923272,6.851146,maharagama,colombo,750.0,1.0017530678687705,0.5,5833.333333333333
8000000,1,9.0,2,960.0,2021-11-15 18:59:00,80.046030739,6.844108529,meegoda,colombo,480.0,0.3917967554331191,0.5,8333.333333333334
12500000,3,14.5,4,2950.0,2021-11-05 15:37:00,79.951267289,7.001966103,kadawatha,gampaha,737.5,0.7472847598239447,0.75,4237.28813559322
15500000,2,12.5,3,1500.0,2021-11-05 15:35:00,80.0,7.13333,gampaha city,gampaha,500.0,0.44077134986225897,0.6666666666666666,10333.333333333334
42000000,4,10.0,4,3000.0,2021-11-05 15:32:00,80.01667,6.86667,talawatugoda,colombo,750.0,1.1019283746556474,1.0,14000.0
7800000,1,9.0,2,925.0,2021-11-07 11:03:00,80.046030739,6.844108529,meegoda,colombo,462.5,0.3775124987246199,0.5,8432.432432432432
16800000,3,11.5,3,1660.0,2021-11-05 15:25:00,79.922703356,6.801843915,piliyandala,colombo,553.3333333333334,0.5302032179502536,1.0,10120.481927710844
25000000,3,8.4,4,1040.0,2021-11-08 14:30:00,79.901702749,6.841059858,boralesgamuwa,colombo,260.0,0.4547640911277275,0.75,24038.46153846154
17000000,2,12.5,3,1800.0,2021-11-05 15:18:00,80.01667,6.86667,talawatugoda,colombo,600.0,0.5289256198347108,0.6666666666666666,9444.444444444445
9900000,1,10.0,3,1325.0,2021-11-05 14:58:00,79.843249,7.206416,negombo,gampaha,441.6666666666667,0.4866850321395776,0.3333333333333333,7471.698113207547
9000000,1,41.0,2,1500.0,2021-11-05 14:46:00,80.038093,7.466985,kuliyapitiya,kurunegala,750.0,0.13438150910434724,0.5,6000.0
37000000,2,21.5,4,2100.0,2021-11-05 14:41:00,79.954618877,6.904072342,malabe,colombo,525.0,0.35876737779486195,0.5,17619.04761904762
39000000,2,12.0,4,2000.0,2021-11-05 14:32:00,79.922703356,6.801843915,piliyandala,colombo,500.0,0.6121824303642485,0.5,19500.0
100000000,2,8.5,5,3200.0,2021-11-05 14:27:00,80.01667,6.86667,colombo 6,colombo,640.0,1.3828120779992439,0.4,31250.0
23500000,2,18.0,3,1800.0,2021-11-05 14:25:00,79.989929153,6.877246442,athurugiriya,colombo,600.0,0.3673094582185491,0.6666666666666666,13055.555555555555
13750000,2,12.5,4,2000.0,2021-11-05 14:25:00,79.951267289,7.001966103,kadawatha,gampaha,500.0,0.5876951331496786,0.5,6875.0
27000000,2,13.5,5,2089.0,2021-11-05 14:24:00,79.916392,7.031163,ragama,gampaha,417.8,0.5683773764581845,0.4,12924.844423168981
11500000,2,11.7,3,1800.0,2021-11-05 14:20:00,79.894797,7.053406,kandana,gampaha,600.0,0.5650914741823834,0.6666666666666666,6388.888888888889
27500000,3,6.3,5,2700.0,2021-11-05 14:19:00,79.989929153,6.877246442,athurugiriya,colombo,540.0,1.5741833923652104,0.6,10185.185185185184
21500000,1,30.0,3,1500.0,2021-11-05 16:48:00,80.0,7.13333,gampaha city,gampaha,500.0,0.18365472910927455,0.3333333333333333,14333.333333333334
33500000,4,16.2,6,3200.0,2021-11-08 11:21:00,79.9652344733477,6.8413884190132,kottawa,colombo,533.3333333333334,0.7255495470983686,0.6666666666666666,10468.75
28000000,4,10.0,4,2800.0,2021-11-05 14:14:00,79.954618877,6.904072342,malabe,colombo,700.0,1.0284664830119377,1.0,10000.0
17500000,2,16.7,4,2500.0,2021-11-12 14:16:00,79.940788569,6.795683175,kesbewa,colombo,625.0,0.5498644584110016,0.5,7000.0
26500000,2,14.15,5,3250.0,2021-11-05 14:10:00,79.951267289,7.001966103,kadawatha,gampaha,650.0,0.8436436319507311,0.4,8153.846153846154
29000000,4,10.0,4,2600.0,2021-11-05 14:10:00,79.954618877,6.904072342,malabe,colombo,650.0,0.9550045913682277,1.0,11153.846153846154
28000000,4,10.0,4,2800.0,2021-11-05 14:02:00,79.989929153,6.877246442,athurugiriya,colombo,700.0,1.0284664830119377,1.0,10000.0
8500000,1,10.0,3,1700.0,2021-11-05 14:01:00,79.927390767,6.978059805,kiribathgoda,gampaha,566.6666666666666,0.6244260789715336,0.3333333333333333,5000.0
19500000,2,6.0,3,1565.0,2021-11-12 14:16:00,79.923272,6.851146,maharagama,colombo,521.6666666666666,0.9580655035200489,0.6666666666666666,12460.063897763579
42000000,3,10.0,4,2850.0,2021-11-12 14:16:00,80.01667,6.86667,talawatugoda,colombo,712.5,1.046831955922865,0.75,14736.842105263158
40000000,3,28.0,5,632.0,2021-11-05 14:59:00,79.841307867,7.342640734,wennappuwa,puttalam,126.4,0.0829069919979011,0.6,63291.13924050633
35000000,3,8.5,4,2513.0,2021-11-05 13:20:00,79.922703356,6.801843915,piliyandala,colombo,628.25,1.085939610003781,0.75,13927.57660167131
40000000,4,10.0,5,3000.0,2021-11-06 16:11:00,79.922703356,6.801843915,piliyandala,colombo,600.0,1.1019283746556474,0.8,13333.333333333334
21000000,2,12.5,3,2300.0,2021-11-05 13:09:00,79.951267289,7.001966103,kadawatha,gampaha,766.6666666666666,0.6758494031221304,0.6666666666666666,9130.434782608696
35000000,2,12.0,4,2800.0,2021-11-05 13:06:00,79.896217547,6.909504175,rajagiriya,colombo,700.0,0.857055402509948,0.5,12500.0
15965000,1,31.0,2,1500.0,2021-11-15 11:24:00,79.901702749,6.841059858,boralesgamuwa,colombo,750.0,0.1777303830089754,0.5,10643.333333333334
69990000,3,23.33,4,3500.0,2021-11-05 13:01:00,79.880242,6.838232,dehiwala,colombo,875.0,0.5510429077432156,0.75,19997.14285714286
50000000,3,10.6,5,2500.0,2021-11-15 13:25:00,79.945297,6.834129,pannipitiya,colombo,500.0,0.86629589202488,0.6,20000.0
13200000,1,10.0,3,1200.0,2021-11-05 12:38:00,80.005841693,6.84848797,homagama,colombo,400.0,0.44077134986225897,0.3333333333333333,11000.0
